C1_B2	C2_B1	OASH1_B2	OA4_B2	SH1_B1	OA3_B2	C4_B2	OA2_B2	OASH1_B1	C3_B1	OA4_B1	SH4_B2	OASH2_B2	C2_B2	OA2_B1	OASH4_B1	OA3_B1	SH2_B2	OASH2_B1	C1_B1	SH2_B1	OASH4_B2	SH4_B1	SH3_B2
Cluster-22148.235535	1.38987794136833	0.174741336034678	0.68770525600278	-0.668438554222496	1.9519132525959	-0.668438554222496	-0.106745832824187	-0.668438554222496	-0.0672174686375494	-0.102841378368271	-0.668438554222496	-0.668438554222496	0.929450120942931	0.0583926628099972	-0.668438554222496	0.659248809953551	-0.668438554222496	-0.668438554222496	-0.668438554222496	1.22220268974095	-0.668438554222496	1.22453526105084	-0.668438554222496	-0.668438554222496
Cluster-22148.320917	1.08209412080226	0.462224930579369	-0.372081772383539	-0.372081772383539	0.134824782197155	-0.372081772383539	0.583231031061167	-0.372081772383539	-0.372081772383539	0.884928845822485	-0.372081772383539	-0.372081772383539	-0.372081772383539	0.096762170591099	-0.372081772383539	-0.372081772383539	-0.372081772383539	-0.372081772383539	0.530184796699533	0.660019070783485	-0.372081772383539	1.14695683721652	-0.372081772383539	-0.372081772383539
Cluster-98958.0	-0.290003742639504	0.0412758046609305	0.273418398550461	-0.881683159575241	1.24792957855523	-0.881683159575241	0.170036956872086	-0.881683159575241	-0.165350679287254	0.493495320014371	-0.881683159575241	-0.255945097666593	0.12119934895788	0.0282819071827271	-0.881683159575241	1.09870779648623	-0.881683159575241	0.312403892541061	0.435041862003508	1.47192243176288	0.784618968597853	0.279237028605861	0.125512341828962	-0.881683159575241
Cluster-22148.133205	1.39645148604023	0.622953702098872	-0.569240463184473	-0.569240463184473	0.0592998560782876	-0.569240463184473	0.75326459433441	-0.569240463184473	0.690785192776983	0.873304992920831	-0.569240463184473	0.205599296642853	-0.569240463184473	-0.0163715921731699	-0.569240463184473	-0.569240463184473	-0.569240463184473	1.55144324561751	-0.569240463184473	0.466383446546248	-0.569240463184473	0.797011800515091	-0.569240463184473	-0.569240463184473
Cluster-22148.364124	-0.761573490693951	0.446319360947382	-0.761573490693951	0.0872246905502384	-0.761573490693951	0.139148436870164	1.30261957123354	2.33637434484088	0.289450512330516	-0.761573490693951	2.02418628373306	-0.761573490693951	-0.761573490693951	-0.761573490693951	2.36902795909661	1.01999605412202	0.647681655990887	-0.761573490693951	-0.761573490693951	-0.761573490693951	-0.761573490693951	-0.761573490693951	-0.761573490693951	-0.761573490693951
Cluster-22148.180599	-1.32553686621107	-1.32553686621107	0.845029190581002	1.63812220681104	-1.32553686621107	1.3883788548961	-1.32553686621107	0.374902851930026	-0.0898098063730075	-1.32553686621107	3.51386850710867	-1.32553686621107	2.15821443162164	-1.32553686621107	2.71316268509452	1.39802169526104	1.66305693927089	-1.32553686621107	-1.32553686621107	-1.32553686621107	-1.32553686621107	-1.32553686621107	1.62903170454193	-1.32553686621107
Cluster-22148.131811	1.73974634451569	1.9454880465879	-1.23625061310075	2.24129720281306	-1.23625061310075	2.27660834134922	-1.23625061310075	1.96585361541781	-1.23625061310075	-1.23625061310075	3.06950108010949	-1.23625061310075	-1.23625061310075	-0.762204013781449	-0.762204013781449	2.51092192393471	3.08250005624558	-1.23625061310075	-1.23625061310075	-1.23625061310075	-1.23625061310075	-1.23625061310075	-1.23625061310075	-1.23625061310075
Cluster-22148.362749	-0.334490722521811	-0.334490722521811	-0.334490722521811	1.4654254804672	-0.334490722521811	0.189572953255399	0.406221010877289	1.42253252398565	-0.334490722521811	0.0451302395338968	0.50546886496772	-0.334490722521811	-0.334490722521811	-0.334490722521811	0.380084516329814	-0.334490722521811	0.742068372609793	-0.334490722521811	-0.334490722521811	-0.139143124199592	-0.334490722521811	-0.334490722521811	-0.334490722521811	-0.334490722521811
Cluster-22148.144146	0.316691789893947	-0.102946838887378	-0.67535148627771	-0.67535148627771	0.68978110717482	-0.67535148627771	-0.67535148627771	-0.67535148627771	0.507976219767091	-0.67535148627771	-0.67535148627771	1.38504182594943	-0.67535148627771	0.280705166134693	-0.67535148627771	0.435011757082708	-0.67535148627771	1.1141691173226	-0.67535148627771	0.707592383291281	0.423606993810459	1.32176023439746	0.423606993810459	-0.0741304006927636
Cluster-22148.77447	-0.348913005562327	-0.348913005562327	0.60491094837884	0.844543360187259	-0.348913005562327	0.491852331761547	0.0273773777747247	0.754080987760998	-0.348913005562327	-0.348913005562327	0.169118487039842	-0.348913005562327	-0.348913005562327	-0.348913005562327	0.552581449485248	-0.348913005562327	1.16508297380469	-0.348913005562327	-0.348913005562327	0.624147167241757	-0.348913005562327	-0.348913005562327	-0.348913005562327	-0.348913005562327
Cluster-22148.216354	0.489312808497445	-0.219253934708377	-0.762254812110802	-0.762254812110802	-0.762254812110802	0.767815930114282	1.7555247913522	0.955394196062513	-0.762254812110802	1.48354505630664	0.488100459652245	-0.762254812110802	-0.762254812110802	-0.239194750315553	0.687702671517201	-0.762254812110802	-0.762254812110802	0.373936574176342	-0.762254812110802	0.911753796506423	1.12292905420955	-0.762254812110802	-0.762254812110802	-0.192763720152086
Cluster-22148.61459	-0.750580356312981	-0.750580356312981	0.818424570505199	-0.750580356312981	1.38987112064068	-0.750580356312981	-0.383209290664452	-0.750580356312981	-0.750580356312981	-0.750580356312981	-0.750580356312981	1.31395764166897	-0.567888058796791	1.07805122537504	-0.750580356312981	-0.750580356312981	-0.750580356312981	1.86601259466562	0.912991979104541	-0.750580356312981	1.19502734686839	0.919353479355979	-0.566617521470386	1.03098918850299
